 

stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;202406180700;12.2;488;19.0;74.7;0.8;0.6
THU;202406180710;11.9;504;19.3;71.9;0.7;0.4
THU;202406180720;11.3;419;19.2;68.8;1.0;1.0
THU;202406180730;11.5;520;19.7;67.8;0.9;0.8
THU;202406180740;11.5;573;20.1;66.3;1.1;1.0
THU;202406180750;11.2;562;20.4;63.6;1.2;1.2
THU;202406180800;11.1;636;20.6;62.3;1.3;1.2
THU;202406180810;11.3;636;20.9;61.8;0.6;0.5
THU;202406180820;11.8;701;21.5;62.5;1.2;0.9
THU;202406180830;11.7;638;21.6;61.6;1.2;1.0
THU;202406180840;11.8;323;21.3;63.5;1.4;1.3
THU;202406180850;12.1;510;21.7;63.2;1.5;1.5
THU;202406180900;11.8;374;21.8;61.7;1.8;1.8
THU;202406180910;12.3;700;22.5;61.7;1.2;1.1
THU;202406180920;12.1;565;22.8;59.6;1.3;1.2
THU;202406180930;12.1;743;23.5;57.3;1.5;1.3
THU;202406180940;11.8;582;23.5;55.8;1.1;1.0
THU;202406180950;11.6;655;23.8;54.0;1.4;1.3
THU;202406181000;11.6;839;24.0;53.4;0.9;0.8
THU;202406181010;11.8;847;24.7;52.0;1.3;0.7
THU;202406181020;11.8;915;25.0;51.1;1.8;1.7
THU;202406181030;11.8;938;25.0;51.3;2.7;2.7
THU;202406181040;11.8;894;25.1;51.1;1.7;1.3
THU;202406181050;11.8;962;25.7;49.4;2.1;1.9
THU;202406181100;12.2;969;25.7;50.8;1.9;1.8
THU;202406181110;12.5;952;25.8;51.8;2.7;2.5
THU;202406181120;13.0;920;25.9;53.8;3.1;3.1
THU;202406181130;13.3;931;25.9;54.8;3.6;3.5
THU;202406181140;13.3;818;25.7;55.6;4.3;4.1
THU;202406181150;13.5;721;25.8;56.0;3.1;2.8
THU;202406181200;13.6;685;25.6;57.0;2.7;2.5
THU;202406181210;13.6;1015;26.1;55.6;3.9;3.8
THU;202406181220;13.3;838;26.0;54.8;3.7;3.6
THU;202406181230;13.4;635;26.1;54.8;2.8;2.7
THU;202406181240;13.5;670;26.2;54.8;3.0;2.9
THU;202406181250;13.7;856;26.5;54.6;2.5;2.3
THU;202406181300;13.5;829;26.9;52.9;2.5;2.4
THU;202406181310;13.1;758;26.9;51.4;2.4;2.3
THU;202406181320;13.1;864;27.1;50.9;1.9;1.6
THU;202406181330;13.1;665;27.2;50.4;1.6;1.5
THU;202406181340;13.5;424;26.5;54.0;1.9;1.8
THU;202406181350;13.4;630;27.1;51.5;1.1;1.1
THU;202406181400;13.5;813;27.9;49.9;0.1;0.1
THU;202406181410;12.8;772;27.7;48.0;1.0;0.7
THU;202406181420;13.0;710;27.9;48.2;1.3;1.3
THU;202406181430;13.5;744;28.1;49.1;1.3;1.1
THU;202406181440;12.9;726;28.3;46.8;2.1;1.9
THU;202406181450;12.7;417;28.0;46.6;1.3;1.2
THU;202406181500;13.1;659;28.3;47.3;2.1;2.0
THU;202406181510;12.9;654;28.4;46.3;1.4;1.3
THU;202406181520;13.4;485;28.3;48.6;1.1;1.0
THU;202406181530;13.4;600;28.4;48.4;1.3;1.2
THU;202406181540;12.4;581;28.6;43.9;1.5;1.4
THU;202406181550;12.0;552;28.8;42.3;1.1;1.1
THU;202406181600;12.3;500;28.5;43.9;1.2;0.9
THU;202406181610;12.3;502;28.5;43.9;1.1;1.0
THU;202406181620;11.8;387;28.7;41.6;0.9;0.8
THU;202406181630;11.4;334;28.5;40.9;0.2;0.1
THU;202406181640;11.3;361;28.6;40.3;0.5;0.5
THU;202406181650;10.7;252;28.5;38.2;2.0;2.0
THU;202406181700;11.1;195;28.1;40.6;1.3;1.3
THU;202406181710;10.9;190;27.8;40.6;1.4;1.4
THU;202406181720;10.8;154;27.6;40.6;1.3;1.3
THU;202406181730;11.3;144;27.3;43.3;1.0;1.0
THU;202406181740;12.1;168;26.9;47.5;0.8;0.7
THU;202406181750;12.6;196;27.0;48.9;0.7;0.7
THU;202406181800;11.3;91;27.0;44.0;0.9;0.9
THU;202406181810;12.6;55;25.5;53.2;0.5;0.5
THU;202406181820;14.9;36;23.2;71.6;0.4;0.4
THU;202406181830;15.2;43;22.6;75.5;0.1;0.1
THU;202406181840;14.9;33;22.1;76.2;0.5;0.5
THU;202406181850;14.4;21;21.8;75.2;0.9;0.9
THU;202406181900;14.4;16;21.6;76.1;0.9;0.9
THU;202406181910;14.1;9;21.4;74.9;0.9;0.8
THU;202406181920;14.6;3;20.5;82.1;0.5;0.5
THU;202406181930;15.0;0;20.8;82.5;0.5;0.5
THU;202406181940;14.6;0;19.7;86.0;0.9;0.8
THU;202406181950;14.1;0;19.5;83.8;0.5;0.5
THU;202406182000;14.4;0;19.0;88.2;0.3;0.2
THU;202406182010;14.3;0;18.4;90.8;0.9;0.9
THU;202406182020;14.0;0;18.1;90.6;0.7;0.7
THU;202406182030;13.8;0;18.3;88.1;0.5;0.4
THU;202406182040;13.5;0;17.5;90.6;0.8;0.7
THU;202406182050;13.8;0;17.1;94.8;1.1;1.1
THU;202406182100;13.6;0;17.0;94.0;0.6;0.5
THU;202406182110;13.6;0;16.7;95.9;0.5;0.5
THU;202406182120;13.4;0;16.9;93.4;0.8;0.7
THU;202406182130;13.4;0;16.9;93.6;0.5;0.5
THU;202406182140;13.3;0;17.0;92.0;0.6;0.6
THU;202406182150;12.9;0;16.5;91.6;0.6;0.6
THU;202406182200;13.0;0;16.3;93.3;0.6;0.5
THU;202406182210;12.8;0;15.9;94.7;0.8;0.8
THU;202406182220;12.9;0;15.4;98.6;0.4;0.4
THU;202406182230;12.8;0;15.3;98.5;1.1;1.0
THU;202406182240;12.8;0;15.6;96.3;0.5;0.5
THU;202406182250;12.7;0;15.2;97.6;0.8;0.8
THU;202406182300;12.7;0;15.1;98.3;0.7;0.7
THU;202406182310;12.6;0;15.2;97.4;0.7;0.6
THU;202406182320;12.6;0;14.9;98.9;1.1;1.0
THU;202406182330;12.5;0;14.9;98.0;0.4;0.4
THU;202406182340;12.6;0;15.1;97.6;0.1;0.1
THU;202406182350;12.3;0;14.8;97.5;0.6;0.6
THU;202406190000;12.1;0;14.3;98.9;0.7;0.7
THU;202406190010;12.3;0;14.4;99.2;1.1;1.0
THU;202406190020;12.3;0;14.4;99.2;0.3;0.3
THU;202406190030;12.2;0;14.3;99.2;0.6;0.5
THU;202406190040;11.9;0;13.9;99.2;0.7;0.7
THU;202406190050;11.7;0;13.7;99.2;0.9;0.9
THU;202406190100;11.9;0;13.9;99.2;0.9;0.9
THU;202406190110;11.8;0;13.8;99.2;0.1;0.1
THU;202406190120;11.9;0;13.9;99.2;0.3;0.3
THU;202406190130;12.1;0;14.1;99.2;0.6;0.6
THU;202406190140;11.9;0;13.9;99.2;0.2;0.2
THU;202406190150;11.9;0;14.0;99.2;0.5;0.4
THU;202406190200;11.7;0;13.7;99.2;0.4;0.4
THU;202406190210;11.9;0;13.9;99.2;0.6;0.5
THU;202406190220;11.8;0;13.8;99.2;0.5;0.5
THU;202406190230;11.5;0;13.4;99.2;0.5;0.5
THU;202406190240;11.6;0;13.5;99.2;0.5;0.5
THU;202406190250;11.6;0;13.5;99.2;0.4;0.4
THU;202406190300;11.4;0;13.3;99.2;0.5;0.5
THU;202406190310;11.5;0;13.4;99.2;1.1;1.1
THU;202406190320;11.4;0;13.2;99.2;1.2;1.2
THU;202406190330;11.4;0;13.2;99.2;1.2;1.2
THU;202406190340;11.3;0;13.1;99.2;1.1;1.1
THU;202406190350;11.2;4;13.0;99.2;0.9;0.9
THU;202406190400;11.2;12;12.9;99.2;0.8;0.8
THU;202406190410;11.1;22;12.8;99.2;0.8;0.8
THU;202406190420;11.6;39;13.4;99.3;0.3;0.3
THU;202406190430;11.8;56;13.8;99.2;0.2;0.2
THU;202406190440;11.7;78;13.7;99.2;0.2;0.2
THU;202406190450;12.3;103;14.4;99.2;0.1;0.1
THU;202406190500;12.9;128;15.3;98.8;0.6;0.6
THU;202406190510;13.1;154;15.9;97.1;0.3;0.3
THU;202406190520;12.8;181;16.7;90.2;0.1;0.1
THU;202406190530;12.5;208;17.4;84.1;0.1;0.1
THU;202406190540;12.1;236;17.8;80.1;0.5;0.4
THU;202406190550;11.8;267;18.2;75.6;0.9;0.8
THU;202406190600;11.9;296;18.7;74.3;0.7;0.4
THU;202406190610;11.6;325;19.1;71.2;0.6;0.6
THU;202406190620;11.7;354;19.3;70.5;0.4;0.3
THU;202406190630;12.0;382;19.8;70.2;0.3;0.3
THU;202406190640;11.9;412;20.1;68.4;0.5;0.3
THU;202406190650;11.4;442;20.4;64.9;0.5;0.4
THU;202406190700;11.6;469;20.9;63.7;0.7;0.5
THU;202406190710;11.4;498;21.1;62.0;0.2;0.2
THU;202406190720;11.1;528;21.1;60.2;0.7;0.6
THU;202406190730;11.1;556;21.1;60.2;1.1;1.0
THU;202406190740;11.3;584;21.5;59.7;0.8;0.7
THU;202406190750;11.2;610;21.6;59.2;0.4;0.3
THU;202406190800;11.8;637;22.2;60.0;0.5;0.3
THU;202406190810;11.8;661;22.8;57.9;0.8;0.6
THU;202406190820;11.4;687;22.9;55.8;1.0;0.9
THU;202406190830;11.4;709;23.1;55.3;0.7;0.4
THU;202406190840;11.7;732;23.5;55.2;0.9;0.6
THU;202406190850;11.7;754;24.1;53.6;1.0;0.6
THU;202406190900;11.6;775;24.4;52.2;0.9;0.7
THU;202406190910;11.1;794;24.6;49.3;0.3;0.3
THU;202406190920;11.3;813;25.2;48.5;0.9;0.9
THU;202406190930;11.2;830;25.4;47.7;1.5;1.3
THU;202406190940;11.5;846;25.8;47.8;1.4;1.2
THU;202406190950;11.1;859;26.0;45.5;1.3;1.1
THU;202406191000;11.5;874;26.4;46.3;1.8;1.7
THU;202406191010;11.7;884;26.8;46.0;1.7;1.6
THU;202406191020;11.8;893;26.9;46.3;2.0;1.7
THU;202406191030;12.6;902;27.0;48.7;2.4;2.3
THU;202406191040;12.6;909;27.0;49.1;2.7;2.6
THU;202406191050;12.7;916;27.1;49.1;2.9;2.8
THU;202406191100;12.9;920;27.2;49.5;2.9;2.9
THU;202406191110;13.1;927;27.3;49.8;2.9;2.9
THU;202406191120;12.9;933;27.5;48.8;2.7;2.7
THU;202406191130;12.3;960;27.5;46.7;2.7;2.6
THU;202406191140;12.8;964;27.6;48.0;2.3;1.9
THU;202406191150;12.8;960;27.9;47.5;2.1;1.9
THU;202406191200;13.5;958;27.9;49.8;2.1;1.8
THU;202406191210;12.7;952;27.8;47.4;2.3;2.2
THU;202406191220;12.5;927;28.2;45.5;2.1;1.9
THU;202406191230;12.4;910;28.2;45.1;2.5;2.4
THU;202406191240;12.1;901;28.3;43.7;2.6;2.5
THU;202406191250;12.0;887;28.5;43.0;2.6;2.6
THU;202406191300;12.1;873;28.6;43.3;3.0;2.9
THU;202406191310;11.7;862;28.5;41.9;2.6;2.6
THU;202406191320;11.9;847;28.6;42.4;2.2;1.9
THU;202406191330;11.8;831;28.7;41.8;2.5;2.2
THU;202406191340;11.8;812;28.9;41.3;2.1;2.0
THU;202406191350;11.8;790;28.8;41.5;0.6;0.6
THU;202406191400;11.8;773;29.0;41.1;0.2;0.2
THU;202406191410;11.8;754;29.2;40.8;0.2;0.2
THU;202406191420;12.0;729;29.2;41.5;0.2;0.2
THU;202406191430;12.0;635;29.0;41.8;0.2;0.2
THU;202406191440;12.1;452;28.6;43.0;0.1;0.1
THU;202406191450;12.4;563;28.9;43.4;0.1;0.1
THU;202406191500;12.4;265;28.3;45.0;0.1;0.1
THU;202406191510;12.8;444;28.6;45.5;0.6;0.6
THU;202406191520;12.7;188;28.1;46.2;1.9;1.9
THU;202406191530;13.3;199;27.7;49.6;1.2;1.2
THU;202406191540;13.5;248;28.0;49.5;0.9;0.9
THU;202406191550;12.4;224;28.1;45.6;1.1;1.1
THU;202406191600;12.7;391;28.3;46.1;0.7;0.6
THU;202406191610;12.7;243;28.3;45.9;0.8;0.7
THU;202406191620;13.5;266;27.9;49.8;1.1;1.0
THU;202406191630;12.9;132;27.9;47.7;1.2;1.2
THU;202406191640;13.7;86;26.9;53.5;2.0;1.8
THU;202406191650;15.4;124;26.0;63.1;2.7;2.5
THU;202406191700;13.5;304;26.7;53.5;1.8;1.5
THU;202406191710;15.5;258;26.1;63.2;3.2;3.1
THU;202406191720;15.5;194;25.2;66.4;3.1;3.0
THU;202406191730;14.6;143;24.3;65.8;7.2;7.1
THU;202406191740;13.8;187;23.0;67.3;7.0;6.9
THU;202406191750;13.6;203;23.1;65.7;6.6;6.6
THU;202406191800;13.0;134;22.9;63.5;6.7;6.7
THU;202406191810;13.3;64;22.4;66.7;4.8;4.8
THU;202406191820;13.3;82;22.5;66.7;3.5;3.5
THU;202406191830;13.3;68;22.5;66.8;4.0;4.0
THU;202406191840;13.0;51;22.4;65.9;4.7;4.5
THU;202406191850;13.0;35;22.2;66.1;3.8;3.7
THU;202406191900;13.1;24;22.0;67.2;3.5;3.5
THU;202406191910;12.9;12;22.1;66.2;4.8;4.7
THU;202406191920;13.1;3;21.9;67.6;4.5;4.5
THU;202406191930;13.2;0;21.4;70.6;4.0;3.9
THU;202406191940;13.4;0;21.1;72.6;3.3;3.3
THU;202406191950;13.6;0;20.9;74.4;2.7;2.7
THU;202406192000;13.7;0;20.6;76.7;2.9;2.9
THU;202406192010;13.8;0;20.4;77.9;2.5;2.5
THU;202406192020;13.8;0;20.5;77.7;3.4;3.4
THU;202406192030;13.9;0;20.4;78.3;3.1;3.1
THU;202406192040;13.8;0;20.3;78.6;2.5;2.5
THU;202406192050;13.8;0;19.9;80.3;1.5;1.5
THU;202406192100;13.7;0;19.9;79.8;2.6;2.6
THU;202406192110;13.6;0;19.7;80.3;0.9;0.9
THU;202406192120;13.7;0;19.4;82.1;0.8;0.7
THU;202406192130;13.7;0;19.2;83.4;0.7;0.6
THU;202406192140;13.6;0;19.2;82.3;0.7;0.6
THU;202406192150;13.7;0;18.4;87.2;0.8;0.3
THU;202406192200;13.7;0;18.4;86.9;1.0;0.7
THU;202406192210;13.8;0;18.4;87.8;0.7;0.6
THU;202406192220;14.0;0;18.7;87.1;0.4;0.3
THU;202406192230;13.9;0;18.6;87.1;1.0;0.7
THU;202406192240;14.0;0;17.5;93.9;1.7;1.6
THU;202406192250;14.3;0;17.9;93.8;0.9;0.9
THU;202406192300;14.2;0;17.8;93.7;0.5;0.4
THU;202406192310;14.4;0;18.1;93.5;0.5;0.4
THU;202406192320;14.4;0;18.0;93.4;1.2;1.2
THU;202406192330;14.4;0;17.8;95.2;1.6;1.6
THU;202406192340;14.5;0;18.0;94.3;1.4;1.3
THU;202406192350;14.4;0;17.9;94.2;1.4;1.4
THU;202406200000;14.6;0;18.0;95.1;1.2;1.1
THU;202406200010;14.4;0;18.2;92.6;1.4;1.4
THU;202406200020;14.4;0;18.1;93.1;1.2;1.2
THU;202406200030;14.4;0;18.1;93.6;1.0;0.7
THU;202406200040;14.5;0;18.3;93.0;0.8;0.8
THU;202406200050;14.3;0;18.2;91.7;0.6;0.5
THU;202406200100;14.4;0;18.3;92.3;0.3;0.3
THU;202406200110;14.3;0;18.3;91.7;0.6;0.6
THU;202406200120;14.7;0;18.1;95.1;1.1;0.3
THU;202406200130;14.7;0;18.2;94.7;1.0;0.2
THU;202406200140;14.6;0;18.1;94.6;1.0;0.6
THU;202406200150;14.6;0;17.8;96.0;1.9;1.5
THU;202406200200;14.4;0;18.0;93.9;0.8;0.7
THU;202406200210;14.5;0;17.6;96.8;1.0;0.5
THU;202406200220;14.6;0;17.7;96.7;0.7;0.2
THU;202406200230;14.5;0;17.4;97.8;1.4;1.4
THU;202406200240;14.6;0;17.6;97.3;0.4;0.1
THU;202406200250;14.2;0;17.3;96.9;0.6;0.6
THU;202406200300;14.2;0;17.4;95.7;0.5;0.3
THU;202406200310;14.5;0;17.3;98.8;1.1;1.0
THU;202406200320;13.8;0;16.5;98.3;1.1;1.0
THU;202406200330;13.8;0;16.4;99.2;1.5;0.9
THU;202406200340;14.3;0;16.9;99.2;0.8;0.8
THU;202406200350;14.2;0;16.9;98.9;0.6;0.5
THU;202406200400;14.1;5;16.7;99.1;0.8;0.7
THU;202406200410;14.0;7;16.6;99.2;1.0;0.8
THU;202406200420;14.3;13;17.0;99.1;0.7;0.7
THU;202406200430;14.3;17;17.0;99.1;1.1;1.1
THU;202406200440;14.6;15;17.2;99.2;1.0;0.5
THU;202406200450;14.3;32;16.9;99.2;0.6;0.5
THU;202406200500;14.3;36;16.9;99.2;1.1;1.1
THU;202406200510;14.4;31;17.1;99.2;1.3;1.3
THU;202406200520;14.6;28;17.2;99.2;1.1;1.0
THU;202406200530;14.5;31;17.3;98.3;0.3;0.3
THU;202406200540;14.6;31;17.3;99.1;0.1;0.1
THU;202406200550;14.8;35;17.6;98.9;0.4;0.4
THU;202406200600;14.7;39;18.0;95.8;0.5;0.5
THU;202406200610;14.6;42;18.1;94.6;0.0;0.0
THU;202406200620;14.9;59;18.2;95.7;0.6;0.1
THU;202406200630;14.8;82;18.1;96.1;0.6;0.5
THU;202406200640;14.9;168;18.6;93.3;0.8;0.6
THU;202406200650;14.5;106;18.8;89.7;0.9;0.7
THU;202406200700;14.0;89;18.9;86.5;0.6;0.6
THU;202406200710;14.1;76;19.0;86.5;0.6;0.6
THU;202406200720;14.2;90;19.2;85.7;0.3;0.2
THU;202406200730;14.4;103;19.3;86.5;0.4;0.3
THU;202406200740;14.5;132;19.6;86.0;0.6;0.5
THU;202406200750;14.1;123;19.6;83.9;1.3;1.3
THU;202406200800;13.5;162;19.7;79.4;1.3;1.2
THU;202406200810;13.6;189;19.8;79.7;0.8;0.6
THU;202406200820;13.5;188;19.9;78.7;1.2;1.1
THU;202406200830;13.7;205;20.0;79.1;1.0;0.9
THU;202406200840;13.6;269;20.4;76.7;1.6;1.6
THU;202406200850;13.8;264;20.6;77.0;2.0;2.0
THU;202406200900;14.1;218;20.9;77.7;1.9;1.8
THU;202406200910;14.3;212;21.0;77.9;2.1;2.0
THU;202406200920;14.1;208;21.0;76.9;2.0;1.9
THU;202406200930;14.4;165;21.1;78.0;2.6;2.6
THU;202406200940;14.4;179;21.0;78.5;1.9;1.8
THU;202406200950;14.6;233;21.4;78.2;0.9;0.5
THU;202406201000;14.6;294;22.1;75.0;1.5;1.1
THU;202406201010;13.3;333;22.8;65.2;2.9;2.8
THU;202406201020;14.4;424;22.5;72.1;1.9;1.7
THU;202406201030;14.6;343;22.8;71.8;0.9;0.7
THU;202406201040;14.3;327;23.1;69.3;1.2;0.4
THU;202406201050;13.5;555;23.3;64.6;2.7;2.5
THU;202406201100;13.2;595;23.9;61.1;1.8;1.6
THU;202406201110;13.2;397;23.7;61.8;1.8;1.4
THU;202406201120;13.2;282;23.6;62.2;1.3;0.3
THU;202406201130;13.2;159;23.2;63.5;1.0;0.8
THU;202406201140;13.9;256;22.8;68.5;2.3;2.2
THU;202406201150;14.7;515;23.1;71.3;2.7;2.7
THU;202406201200;14.2;422;23.4;67.7;2.3;2.3
THU;202406201210;13.8;497;23.6;64.8;2.1;2.1
THU;202406201220;13.8;525;23.8;64.1;2.3;2.3
THU;202406201230;13.8;639;24.2;63.1;3.3;3.2
THU;202406201240;13.6;494;23.7;63.4;2.9;2.8
THU;202406201250;13.6;382;24.0;62.8;3.3;3.3
THU;202406201300;13.2;350;23.6;62.1;3.9;3.8
THU;202406201310;13.5;206;23.1;65.2;4.1;4.1
THU;202406201320;13.5;168;22.8;66.7;3.5;3.5
THU;202406201330;13.3;168;22.6;66.3;3.1;3.1
THU;202406201340;13.5;209;22.9;65.8;2.3;2.2
THU;202406201350;13.4;241;23.1;64.8;1.1;0.9
THU;202406201400;13.6;266;23.5;64.2;2.1;1.7
THU;202406201410;13.4;212;23.3;63.9;3.1;3.1
THU;202406201420;13.4;253;23.5;63.6;1.8;1.8
THU;202406201430;13.4;216;23.3;64.2;3.6;3.6
THU;202406201440;13.4;153;23.3;64.1;2.7;2.7
THU;202406201450;13.2;112;23.2;63.7;4.7;4.6
THU;202406201500;13.4;228;23.2;64.4;5.4;5.4
THU;202406201510;13.2;237;23.3;63.0;4.5;4.3
THU;202406201520;13.1;239;23.0;63.9;1.6;1.2
THU;202406201530;13.4;317;23.6;63.3;1.4;1.2
THU;202406201540;13.2;452;24.5;59.2;3.2;3.1
THU;202406201550;13.4;476;24.8;58.9;1.9;1.7
THU;202406201600;13.4;277;24.7;59.0;0.5;0.3
THU;202406201610;13.5;270;24.3;60.9;1.3;0.7
THU;202406201620;13.3;184;24.2;60.7;1.3;1.0
THU;202406201630;13.6;80;23.8;63.2;5.9;5.9
THU;202406201640;14.1;69;22.7;69.7;10.6;10.6
THU;202406201650;14.2;192;21.7;74.3;9.3;9.3
THU;202406201700;14.0;175;21.8;72.6;6.7;6.5
THU;202406201710;14.0;117;21.7;73.8;7.5;7.5
THU;202406201720;13.8;38;21.4;73.8;6.2;6.2
THU;202406201730;14.0;17;21.0;76.5;4.3;4.3
THU;202406201740;14.3;8;20.4;80.9;2.9;2.9
THU;202406201750;14.0;6;20.2;80.5;4.7;4.3
THU;202406201800;12.9;21;20.1;74.4;4.0;4.0
THU;202406201810;12.9;43;19.4;77.3;2.0;1.6
THU;202406201820;14.0;32;19.2;85.0;1.5;1.4
THU;202406201830;14.6;21;19.0;89.5;1.4;1.4
THU;202406201840;14.6;15;19.1;89.3;1.0;0.5
THU;202406201850;15.5;29;18.4;98.3;1.7;1.6
THU;202406201900;15.3;35;18.6;96.4;1.8;1.7
THU;202406201910;15.2;11;18.6;95.3;1.5;1.4
THU;202406201920;15.1;7;18.7;94.3;1.2;1.1
THU;202406201930;15.1;2;18.1;97.9;0.5;0.2
THU;202406201940;15.0;0;17.8;98.8;1.0;1.0
THU;202406201950;15.0;0;17.8;99.2;0.3;0.1
THU;202406202000;15.0;0;17.7;99.2;0.4;0.3
THU;202406202010;14.6;0;17.3;99.2;0.8;0.7
THU;202406202020;14.3;0;16.9;99.3;0.5;0.5
THU;202406202030;14.2;0;16.8;99.3;0.4;0.3
THU;202406202040;13.9;0;16.5;99.3;0.7;0.5
THU;202406202050;14.1;0;16.7;99.3;0.4;0.4
THU;202406202100;13.7;0;16.2;99.3;0.5;0.1
THU;202406202110;13.6;0;16.1;99.3;1.2;1.1
THU;202406202120;13.6;0;16.1;99.3;1.4;1.4
THU;202406202130;13.3;0;15.8;99.3;1.1;1.0
THU;202406202140;13.3;0;15.8;99.3;1.1;0.8
THU;202406202150;13.3;0;15.8;99.3;0.6;0.4
THU;202406202200;13.3;0;15.8;99.3;0.5;0.5
THU;202406202210;13.1;0;15.4;99.3;0.6;0.4
THU;202406202220;13.1;0;15.5;99.3;0.7;0.6
THU;202406202230;13.2;0;15.6;99.3;0.6;0.5
THU;202406202240;13.0;0;15.3;99.3;0.4;0.1
THU;202406202250;12.8;0;15.2;99.3;0.7;0.6
THU;202406202300;13.0;0;15.3;99.3;1.4;1.3
THU;202406202310;13.2;0;15.6;99.3;1.1;0.4
THU;202406202320;13.4;0;15.9;99.3;1.3;1.2
THU;202406202330;13.7;0;16.2;99.3;1.2;1.1
THU;202406202340;13.6;0;16.1;99.3;0.6;0.5
THU;202406202350;13.4;0;15.9;99.3;1.2;0.8
THU;202406210000;13.5;0;16.0;99.3;1.7;1.7
THU;202406210010;13.5;0;16.0;99.3;2.1;2.0
THU;202406210020;13.5;0;16.0;99.3;0.9;0.8
THU;202406210030;13.5;0;16.0;99.3;0.7;0.5
THU;202406210040;13.2;0;15.6;99.3;1.0;1.0
THU;202406210050;13.4;0;15.9;99.3;0.7;0.6
THU;202406210100;13.3;0;15.8;99.3;1.2;1.2
THU;202406210110;13.4;0;15.9;99.3;0.9;0.8
THU;202406210120;13.1;0;15.5;99.3;0.8;0.4
THU;202406210130;13.0;0;15.3;99.3;1.4;1.0
THU;202406210140;13.1;0;15.4;99.3;0.9;0.6
THU;202406210150;12.7;0;15.0;99.3;0.7;0.5
THU;202406210200;13.0;0;15.3;99.3;0.9;0.9
THU;202406210210;13.2;0;15.6;99.3;0.6;0.6
THU;202406210220;13.3;0;15.8;99.3;1.3;1.2
THU;202406210230;13.5;0;16.0;99.3;1.7;1.7
THU;202406210240;13.6;0;16.1;99.3;1.2;1.1
THU;202406210250;13.6;0;16.1;99.3;1.5;1.4
THU;202406210300;13.7;0;16.2;99.3;1.3;1.3
THU;202406210310;13.9;0;16.5;99.2;0.7;0.7
THU;202406210320;13.9;0;16.5;99.2;1.0;0.9
THU;202406210330;13.8;0;16.3;99.2;0.8;0.6
THU;202406210340;13.7;0;16.2;99.3;1.2;0.6
THU;202406210350;13.5;0;16.0;99.3;2.0;1.9
THU;202406210400;13.5;0;16.0;99.3;0.8;0.8
THU;202406210410;13.5;0;16.0;99.3;1.9;1.9
THU;202406210420;13.7;8;16.2;99.3;2.1;2.1
THU;202406210430;13.8;33;16.4;99.3;1.5;1.5
THU;202406210440;13.8;22;16.4;99.3;1.0;1.0
THU;202406210450;13.8;8;16.4;99.3;1.1;1.0
THU;202406210500;14.0;13;16.6;99.3;2.0;2.0
THU;202406210510;14.0;22;16.6;99.3;2.0;2.0
THU;202406210520;14.1;10;16.7;99.3;1.7;1.7
THU;202406210530;14.2;4;16.8;99.3;1.7;1.6
THU;202406210540;14.2;10;16.8;99.3;0.5;0.5
THU;202406210550;14.1;8;16.7;99.3;0.4;0.4
THU;202406210600;13.9;20;16.5;99.3;0.9;0.9
THU;202406210610;13.8;30;16.3;99.3;1.8;1.7
THU;202406210620;13.9;109;16.5;99.3;0.7;0.4
THU;202406210630;14.3;179;16.9;99.3;1.7;1.6
THU;202406210640;14.2;91;16.8;99.3;1.4;1.4
THU;202406210650;14.3;37;16.9;99.3;1.4;1.3
THU;202406210700;14.2;17;16.8;99.3;1.6;0.2
THU;202406210710;14.1;38;16.7;99.3;1.9;1.8
THU;202406210720;14.0;18;16.6;99.3;3.1;3.0
THU;202406210730;14.1;39;16.7;99.3;4.9;4.9
THU;202406210740;13.6;57;16.8;95.0;7.8;7.7
THU;202406210750;13.5;99;16.5;96.2;7.3;7.2
THU;202406210800;13.8;129;16.6;97.5;8.0;8.0
THU;202406210810;13.9;139;16.7;97.7;7.4;7.4
THU;202406210820;14.2;187;16.8;99.2;5.1;4.7
THU;202406210830;14.0;195;17.3;95.4;2.6;2.4
THU;202406210840;13.7;141;17.5;92.3;2.3;2.3
THU;202406210850;13.6;145;17.4;91.6;0.8;0.2
THU;202406210900;13.8;138;17.5;92.7;0.7;0.6
THU;202406210910;14.4;282;17.7;95.1;1.8;1.7
THU;202406210920;14.3;443;18.2;91.9;0.8;0.5
THU;202406210930;13.3;318;18.2;85.8;0.7;0.6
THU;202406210940;13.7;506;18.7;85.4;0.9;0.6
THU;202406210950;13.8;388;19.0;84.7;2.2;2.2
THU;202406211000;13.9;531;19.3;83.8;1.3;1.2
THU;202406211010;13.8;863;20.0;80.1;1.0;0.5
THU;202406211020;13.7;918;20.4;77.7;1.2;1.1
THU;202406211030;13.6;925;20.9;74.4;1.3;1.2
THU;202406211040;13.3;853;21.3;71.5;1.3;1.0
THU;202406211050;13.0;544;21.5;69.0;1.2;1.0
THU;202406211100;12.6;225;21.1;68.5;0.9;0.7
THU;202406211110;12.5;152;20.8;69.1;0.5;0.5
THU;202406211120;12.8;301;20.8;70.7;2.4;2.3
THU;202406211130;13.2;283;19.8;77.7;4.6;4.6
THU;202406211140;13.0;130;19.5;77.9;3.7;3.6
THU;202406211150;13.3;53;19.1;81.6;2.4;2.3
THU;202406211200;13.7;26;18.7;85.4;2.3;2.2
THU;202406211210;14.2;43;18.4;90.1;3.6;3.6
THU;202406211220;13.8;62;18.0;90.0;3.1;3.0
